id,ahs_code,component_type,component_id,quantity,coefficient
7200,5.2.17,labor,12,0.032,
7201,5.2.17,labor,13,0.011,
7202,5.2.17,material,1050,1.1,
7203,5.2.18,labor,10,0.19,
7204,5.2.18,labor,24,0.318,
7205,5.2.18,labor,12,0.032,
7206,5.2.18,labor,13,0.011,
7207,5.2.18,material,1051,1.1,
7208,5.2.19,labor,10,0.19,
7209,5.2.19,labor,24,0.318,
7210,5.2.19,labor,12,0.032,
7211,5.2.19,labor,13,0.011,
7212,5.2.19,material,1052,1.1,
7213,5.2.20,labor,10,0.19,
7214,5.2.20,labor,24,0.318,
7215,5.2.20,labor,12,0.032,
7216,5.2.20,labor,13,0.011,
7217,5.2.20,material,1053,1.05,
7218,5.2.21,labor,10,0.19,
7219,5.2.21,labor,24,0.318,
7220,5.2.21,labor,12,0.032,
7221,5.2.21,labor,13,0.011,
7222,5.2.21,material,1054,1.05,
7223,5.2.22,labor,10,0.19,
7224,5.2.22,labor,24,0.318,
7225,5.2.22,labor,12,0.032,
7226,5.2.22,labor,13,0.011,
7227,5.2.22,material,1031,1.05,
7228,5.2.23,labor,10,0.133,
7229,5.2.23,labor,24,0.223,
7230,5.2.23,labor,12,0.022,
7231,5.2.23,labor,13,0.007,
7232,5.2.23,material,1055,1.1,
7233,5.2.24,labor,10,0.181,
7234,5.2.24,labor,24,0.302,
7235,5.2.24,labor,12,0.03,
7236,5.2.24,labor,13,0.01,
7237,5.2.24,material,1056,1.1,
7238,5.2.25,labor,10,0.257,
7239,5.2.25,labor,24,0.429,
7240,5.2.25,labor,12,0.043,
7241,5.2.25,labor,13,0.014,
7242,5.2.25,material,1057,1.1,
7243,5.3.1.1,labor,10,0.19,
7244,5.3.1.1,labor,24,0.318,
7245,5.3.1.1,labor,12,0.032,
7246,5.3.1.1,labor,13,0.011,
7247,5.3.1.1,material,793,8.8,
7248,5.3.1.1,material,1012,8.8,
7249,5.3.1.1,material,1013,1.0,
7250,5.3.1.1,material,1014,5.0,
7251,5.3.1.1,material,1015,10.0,
7252,5.3.1.1,material,1016,15.0,
7253,5.3.1.1,material,1058,1.0,
7254,5.3.1.1,material,1017,4.0,
7255,5.3.1.1,material,1018,0.5,
7256,5.3.1.1,material,1019,4.0,
7257,5.3.1.2,labor,10,0.19,
7258,5.3.1.2,labor,24,0.318,
7259,5.3.1.2,labor,12,0.032,
7260,5.3.1.2,labor,13,0.011,
7261,5.3.1.2,material,793,8.8,
7262,5.3.1.2,material,1012,8.8,
7263,5.3.1.2,material,1013,1.0,
7264,5.3.1.2,material,1014,5.0,
7265,5.3.1.2,material,1015,10.0,
7266,5.3.1.2,material,1016,15.0,
7267,5.3.1.2,material,1058,1.0,
7268,5.3.1.2,material,1017,4.0,
7269,5.3.1.2,material,1018,0.5,
7270,5.3.1.2,material,1019,4.0,
7271,5.3.1.3,labor,10,0.064,
7272,5.3.1.3,labor,24,0.107,
7273,5.3.1.3,labor,12,0.011,
7274,5.3.1.3,labor,13,0.004,
7275,5.3.1.3,material,1059,1.1,
7276,5.3.1.4,labor,10,0.064,
7277,5.3.1.4,labor,24,0.107,
7278,5.3.1.4,labor,12,0.011,
7279,5.3.1.4,labor,13,0.004,
7280,5.3.1.4,material,1060,1.1,
7281,5.3.1.4,material,1061,1.1,
7282,5.3.1.5,labor,10,0.064,
7283,5.3.1.5,labor,24,0.107,
7284,5.3.1.5,labor,12,0.011,
7285,5.3.1.5,labor,13,0.004,
7286,5.3.1.5,material,1060,1.1,
7287,5.3.1.5,material,1061,1.1,
7288,5.3.1.5,material,1062,1.1,
7289,5.3.1.6,labor,10,0.064,
7290,5.3.1.6,labor,24,0.107,
7291,5.3.1.6,labor,12,0.011,
7292,5.3.1.6,labor,13,0.004,
7293,5.3.1.6,material,1063,1.1,
7294,5.3.1.6,material,1061,1.1,
7295,5.3.1.7,labor,10,0.064,
7296,5.3.1.7,labor,24,0.107,
7297,5.3.1.7,labor,12,0.011,
7298,5.3.1.7,labor,13,0.004,
7299,5.3.1.7,material,1063,1.1,
7300,5.3.1.7,material,1061,1.1,
7301,5.3.1.7,material,1062,1.1,
7302,5.3.1.8,labor,10,0.129,
7303,5.3.1.8,labor,24,0.215,
7304,5.3.1.8,labor,12,0.021,
7305,5.3.1.8,labor,13,0.007,
7306,5.3.1.8,material,1064,1.1,
7307,5.3.1.9,labor,10,0.129,
7308,5.3.1.9,labor,24,0.215,
7309,5.3.1.9,labor,12,0.021,
7310,5.3.1.9,labor,13,0.007,
7311,5.3.1.9,material,1065,1.1,
7312,5.3.1.10,labor,10,0.129,
7313,5.3.1.10,labor,24,0.215,
7314,5.3.1.10,labor,12,0.021,
7315,5.3.1.10,labor,13,0.007,
7316,5.3.1.10,material,1066,1.1,
7317,5.3.1.10,material,1067,1.1,
7318,5.3.1.11,labor,10,0.255,
7319,5.3.1.11,labor,24,0.425,
7320,5.3.1.11,labor,12,0.043,
7321,5.3.1.11,labor,13,0.014,
7322,5.3.1.11,material,1068,1.2,
7323,5.3.1.12,labor,10,0.076,
7324,5.3.1.12,labor,24,0.127,
7325,5.3.1.12,labor,12,0.013,
7326,5.3.1.12,labor,13,0.004,
7327,5.3.1.12,material,1069,1.1,
7328,5.3.1.13,labor,10,0.114,
7329,5.3.1.13,labor,24,0.191,
7330,5.3.1.13,labor,12,0.019,
7331,5.3.1.13,labor,13,0.006,
7332,5.3.1.13,material,1070,1.1,
7333,5.3.1.14,labor,10,0.114,
7334,5.3.1.14,labor,24,0.191,
7335,5.3.1.14,labor,12,0.019,
7336,5.3.1.14,labor,13,0.006,
7337,5.3.1.14,material,1071,1.1,
7338,5.3.1.15,labor,10,0.114,
7339,5.3.1.15,labor,24,0.191,
7340,5.3.1.15,labor,12,0.019,
7341,5.3.1.15,labor,13,0.006,
7342,5.3.1.15,material,1071,1.1,
7343,5.3.1.15,material,1062,1.1,
7344,5.3.1.16,labor,10,0.167,
7345,5.3.1.16,labor,24,0.278,
7346,5.3.1.16,labor,12,0.028,
7347,5.3.1.16,labor,13,0.009,
7348,5.3.1.16,material,1072,1.1,
7349,5.3.1.17,labor,10,0.167,
7350,5.3.1.17,labor,24,0.278,
7351,5.3.1.17,labor,12,0.028,
7352,5.3.1.17,labor,13,0.009,
7353,5.3.1.17,material,1072,1.1,
7354,5.3.1.17,material,1062,1.1,
7355,5.3.1.18,labor,10,1.395,
7356,5.3.1.18,labor,24,2.33,
7357,5.3.1.18,labor,12,0.233,
7358,5.3.1.18,labor,13,0.078,
7359,5.3.1.18,material,1073,1.05,
7360,5.3.1.18,material,1074,1.05,
7361,5.3.1.19,labor,10,2.029,
7362,5.3.1.19,labor,24,3.388,
7363,5.3.1.19,labor,12,0.339,
7364,5.3.1.19,labor,13,0.113,
7365,5.3.1.19,material,1075,1.05,
7366,5.3.1.19,material,1074,1.05,
7367,5.3.1.20,labor,10,0.255,
7368,5.3.1.20,labor,24,0.425,
7369,5.3.1.20,labor,12,0.043,
